Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD02770,2024-01-13,CUST0322,Anjali Sharma,Television,Home Appliances,East,8,79136.25,633090.0,153357.8
ORD02771,2024-09-03,CUST0100,Simran Kaur,Sofa,Furniture,Central,2,15898.88,31797.76,2364.87
ORD02772,2025-08-10,CUST0041,Neha Kumar,Smartphone,Technology,West,9,77096.82,693871.38,52130.59
ORD02773,2024-02-13,CUST0158,Rahul Malhotra,Desk,Furniture,Central,4,11340.8,45363.2,8832.28
ORD02774,2024-12-01,CUST0031,Isha Gupta,Television,Home Appliances,North,2,87724.75,175449.5,10271.39
ORD02775,2024-03-12,CUST0451,Harpreet Kapoor,Desk,Furniture,East,8,8455.73,67645.84,6177.2
ORD02776,2025-03-26,CUST0478,Navjot Patel,Speaker,Accessories,North,7,6618.05,46326.35,3612.17
ORD02777,2026-03-28,CUST0112,Navjot Verma,Microwave,Home Appliances,Central,4,16798.65,67194.6,8106.76
ORD02778,2025-10-10,CUST0031,Isha Gupta,Monitor,Technology,East,7,22702.92,158920.44,10817.64
ORD02779,2024-09-02,CUST0231,Arjun Gupta,Chair,Furniture,Central,7,10458.6,73210.2,15673.01
ORD02780,2024-10-24,CUST0250,Sahil Kapoor,Desk,Furniture,South,2,11281.06,22562.12,1585.04
ORD02781,2024-07-05,CUST0202,Navjot Verma,Smartphone,Technology,West,4,68682.34,274729.36,39645.47
ORD02782,2024-12-17,CUST0015,Arjun Sharma,Sofa,Furniture,South,7,59854.58,418982.06,55293.84
ORD02783,2026-04-16,CUST0152,Sahil Sharma,Chair,Furniture,West,5,6910.24,34551.2,3499.52
ORD02784,2024-11-27,CUST0040,Rahul Gupta,Laptop,Technology,South,8,77407.11,619256.88,149723.88
ORD02785,2024-05-07,CUST0172,Rahul Sharma,Microwave,Home Appliances,North,1,21736.47,21736.47,5326.8
ORD02786,2024-05-26,CUST0097,Isha Verma,Smartphone,Technology,West,4,44329.05,177316.2,9159.18
ORD02787,2024-09-26,CUST0215,Arjun Sharma,Sofa,Furniture,East,9,21044.44,189399.96,42515.08
ORD02788,2024-11-20,CUST0347,Navjot Kumar,Microwave,Home Appliances,South,10,8205.13,82051.3,7875.56
ORD02789,2025-02-15,CUST0475,Arjun Kumar,Mouse,Technology,East,1,1529.4,1529.4,204.45
ORD02790,2026-05-28,CUST0356,Karan Kapoor,Mouse,Technology,East,9,934.25,8408.25,1322.75
ORD02791,2025-12-24,CUST0481,Rohit Verma,Webcam,Accessories,South,6,8904.93,53429.58,3867.08
ORD02792,2024-09-29,CUST0426,Manpreet Kapoor,Microwave,Home Appliances,South,8,8579.91,68639.28,5124.41
ORD02793,2026-04-20,CUST0011,Aman Patel,Headphones,Accessories,East,7,9677.2,67740.4,14755.81
ORD02794,2026-02-17,CUST0398,Rahul Mehta,Smartphone,Technology,Central,4,31354.68,125418.72,21086.59
ORD02795,2025-10-29,CUST0462,Navjot Kapoor,Mouse,Technology,East,9,1733.54,15601.86,2246.33
ORD02796,2025-04-05,CUST0493,Harpreet Sharma,Table,Furniture,North,5,10361.23,51806.15,10475.01
ORD02797,2025-09-29,CUST0425,Mehak Patel,Television,Home Appliances,North,1,34766.59,34766.59,5945.38
ORD02798,2024-07-09,CUST0483,Harpreet Kapoor,Refrigerator,Home Appliances,Central,7,55885.58,391199.06,95399.73
ORD02799,2026-08-04,CUST0066,Priya Singh,Speaker,Accessories,East,3,6207.19,18621.57,4543.25
ORD02800,2025-10-30,CUST0035,Manpreet Verma,Table,Furniture,East,10,27360.97,273609.7,15587.56
ORD02801,2024-02-27,CUST0231,Arjun Gupta,Speaker,Accessories,West,5,1598.86,7994.3,505.7
ORD02802,2026-03-10,CUST0354,Navjot Sharma,Television,Home Appliances,South,3,63027.22,189081.66,19691.82
ORD02803,2025-10-11,CUST0431,Sahil Kaur,Laptop,Technology,South,10,77283.05,772830.5,86489.99
ORD02804,2026-02-01,CUST0074,Mehak Kapoor,Microwave,Home Appliances,West,9,6535.06,58815.54,8524.36
ORD02805,2025-05-22,CUST0131,Mehak Kapoor,Speaker,Accessories,East,6,3974.99,23849.94,1565.17
ORD02806,2025-12-11,CUST0407,Navjot Kumar,Table,Furniture,South,5,12240.32,61201.6,13248.7
ORD02807,2024-07-16,CUST0089,Mehak Kumar,Headphones,Accessories,East,10,2186.71,21867.1,1319.1
ORD02808,2024-01-13,CUST0196,Rahul Gupta,Headphones,Accessories,South,4,8562.96,34251.84,2056.9
ORD02809,2026-08-10,CUST0280,Harpreet Kaur,Power Bank,Accessories,South,3,3716.73,11150.19,682.59
ORD02810,2026-04-01,CUST0399,Mehak Kaur,Laptop,Technology,West,4,75673.41,302693.64,38800.71
ORD02811,2025-07-10,CUST0370,Isha Singh,Chair,Furniture,Central,4,9426.14,37704.56,4971.5
ORD02812,2024-03-02,CUST0016,Manpreet Singh,Monitor,Technology,North,10,20550.85,205508.5,23139.78
ORD02813,2024-01-27,CUST0254,Sahil Kumar,Table,Furniture,West,10,13338.46,133384.6,32431.05
ORD02814,2024-06-24,CUST0111,Manpreet Kumar,Headphones,Accessories,South,1,3084.57,3084.57,557.91
ORD02815,2026-01-31,CUST0048,Isha Patel,Smartphone,Technology,Central,7,47837.51,334862.57,54674.46
ORD02816,2026-04-03,CUST0242,Isha Malhotra,Keyboard,Technology,East,3,2881.58,8644.74,639.62
ORD02817,2024-06-20,CUST0162,Navjot Patel,Microwave,Home Appliances,Central,8,21054.6,168436.8,12159.77
ORD02818,2024-09-07,CUST0414,Karan Gupta,Keyboard,Technology,West,8,4303.79,34430.32,3490.1
ORD02819,2026-08-11,CUST0028,Isha Malhotra,Table,Furniture,South,5,23989.41,119947.05,26552.16
ORD02820,2024-12-16,CUST0095,Anjali Sharma,Refrigerator,Home Appliances,South,7,26499.01,185493.07,9845.85
ORD02821,2024-11-08,CUST0110,Isha Patel,Television,Home Appliances,West,1,27062.87,27062.87,4510.52
ORD02822,2024-07-06,CUST0409,Sahil Mehta,Speaker,Accessories,West,1,6573.67,6573.67,602.47
ORD02823,2024-03-21,CUST0329,Neha Kapoor,Washing Machine,Home Appliances,West,3,22907.42,68722.26,9900.47
ORD02824,2024-12-19,CUST0309,Aman Kumar,Television,Home Appliances,East,3,97493.46,292480.38,30438.34
ORD02825,2025-08-11,CUST0300,Manpreet Singh,Television,Home Appliances,North,3,47492.52,142477.56,10137.81
ORD02826,2026-02-14,CUST0164,Rahul Kumar,Smartphone,Technology,East,9,66379.62,597416.58,135116.78
ORD02827,2026-07-19,CUST0376,Rahul Kapoor,Webcam,Accessories,Central,7,5571.24,38998.68,8120.8
ORD02828,2026-07-18,CUST0346,Karan Singh,Speaker,Accessories,North,7,4387.57,30712.99,7672.89
ORD02829,2024-08-24,CUST0257,Karan Gupta,Washing Machine,Home Appliances,West,1,41721.7,41721.7,6351.48
ORD02830,2025-09-26,CUST0421,Navjot Singh,Mouse,Technology,Central,1,773.84,773.84,114.64
ORD02831,2026-01-24,CUST0067,Rohit Kapoor,Keyboard,Technology,Central,1,2063.26,2063.26,269.74
ORD02832,2026-03-15,CUST0478,Navjot Patel,Sofa,Furniture,East,3,42356.83,127070.49,27538.86
ORD02833,2026-08-31,CUST0118,Aman Mehta,Washing Machine,Home Appliances,North,5,44512.8,222564.0,31116.56
ORD02834,2024-10-07,CUST0259,Manpreet Verma,Chair,Furniture,West,9,4912.02,44208.18,5837.41
ORD02835,2026-01-14,CUST0096,Simran Gupta,Chair,Furniture,West,3,4186.24,12558.72,1128.53
ORD02836,2024-08-01,CUST0352,Priya Malhotra,Chair,Furniture,South,6,6670.64,40023.84,2013.12
ORD02837,2026-03-23,CUST0002,Aman Verma,Laptop,Technology,East,9,41090.42,369813.78,46367.5
ORD02838,2024-01-04,CUST0381,Neha Malhotra,Power Bank,Accessories,Central,2,1804.95,3609.9,622.48
ORD02839,2024-01-24,CUST0267,Karan Gupta,Laptop,Technology,Central,7,55127.35,385891.45,80907.64
ORD02840,2024-05-22,CUST0489,Arjun Kapoor,Keyboard,Technology,West,3,3184.41,9553.23,2045.16
ORD02841,2024-01-10,CUST0104,Manpreet Singh,Power Bank,Accessories,Central,10,3908.05,39080.5,2303.63
ORD02842,2026-06-06,CUST0408,Simran Verma,Washing Machine,Home Appliances,Central,2,46252.99,92505.98,22068.28
ORD02843,2026-08-01,CUST0218,Aman Sharma,Webcam,Accessories,Central,1,4802.32,4802.32,288.78
ORD02844,2026-01-10,CUST0418,Sahil Kapoor,Refrigerator,Home Appliances,South,2,37432.88,74865.76,17074.16
ORD02845,2024-11-21,CUST0488,Rahul Sharma,Headphones,Accessories,North,9,11225.26,101027.34,22880.28
ORD02846,2026-04-04,CUST0340,Simran Verma,Washing Machine,Home Appliances,East,3,35145.76,105437.28,21282.08
ORD02847,2024-07-27,CUST0077,Harpreet Kaur,Smartphone,Technology,East,1,54514.54,54514.54,3471.63
ORD02848,2025-01-19,CUST0391,Sahil Sharma,Desk,Furniture,Central,1,12670.33,12670.33,1764.92
ORD02849,2025-03-18,CUST0311,Sahil Kaur,Washing Machine,Home Appliances,West,5,48264.24,241321.2,53729.21
ORD02850,2025-10-21,CUST0076,Rohit Sharma,Laptop,Technology,North,3,43513.61,130540.83,13497.83
ORD02851,2025-10-30,CUST0415,Simran Patel,Chair,Furniture,South,3,10953.34,32860.02,7693.52
ORD02852,2025-02-04,CUST0263,Simran Verma,Webcam,Accessories,South,3,9729.24,29187.72,7069.1
ORD02853,2025-04-23,CUST0018,Neha Verma,Television,Home Appliances,South,6,57234.86,343409.16,79316.15
ORD02854,2024-08-15,CUST0405,Karan Kumar,Refrigerator,Home Appliances,East,3,48811.01,146433.03,35174.24
ORD02855,2026-03-01,CUST0233,Isha Gupta,Laptop,Technology,Central,3,57679.55,173038.65,30100.24
ORD02856,2026-08-18,CUST0487,Anjali Gupta,Desk,Furniture,North,2,6250.84,12501.68,2341.86
ORD02857,2026-06-06,CUST0322,Anjali Sharma,Desk,Furniture,West,1,11264.98,11264.98,1209.55
ORD02858,2024-09-27,CUST0059,Rahul Verma,Laptop,Technology,West,3,67878.9,203636.7,19103.7
ORD02859,2024-05-26,CUST0210,Rahul Verma,Laptop,Technology,West,9,45115.18,406036.62,39978.61
ORD02860,2026-07-14,CUST0045,Rohit Kumar,Laptop,Technology,South,3,83404.38,250213.14,22544.4
ORD02861,2026-07-15,CUST0291,Arjun Malhotra,Headphones,Accessories,East,3,4859.32,14577.96,814.51
ORD02862,2024-11-28,CUST0485,Mehak Verma,Television,Home Appliances,South,7,57309.47,401166.29,54977.93
ORD02863,2024-11-08,CUST0490,Simran Kaur,Washing Machine,Home Appliances,South,1,37855.45,37855.45,9241.61
ORD02864,2024-11-03,CUST0458,Rohit Patel,Sofa,Furniture,West,4,33853.29,135413.16,29848.59
ORD02865,2025-01-09,CUST0423,Navjot Patel,Laptop,Technology,West,6,77322.35,463934.1,45149.86
ORD02866,2024-12-24,CUST0369,Sahil Kapoor,Desk,Furniture,Central,3,14328.18,42984.54,4379.89
ORD02867,2024-06-16,CUST0493,Harpreet Sharma,Headphones,Accessories,East,7,6402.86,44820.02,7034.57
ORD02868,2024-01-04,CUST0388,Manpreet Sharma,Smartphone,Technology,Central,3,67823.51,203470.53,26216.82
ORD02869,2026-05-26,CUST0201,Sahil Patel,Power Bank,Accessories,South,7,4726.78,33087.46,7958.88
ORD02870,2025-03-28,CUST0142,Manpreet Kaur,Mouse,Technology,Central,7,2698.3,18888.1,4164.08
ORD02871,2025-08-15,CUST0439,Priya Gupta,Washing Machine,Home Appliances,North,2,42611.86,85223.72,15551.48
ORD02872,2024-04-21,CUST0328,Rohit Mehta,Desk,Furniture,Central,7,4315.94,30211.58,7401.64
ORD02873,2026-06-03,CUST0156,Priya Malhotra,Webcam,Accessories,East,3,9775.21,29325.63,2846.31
ORD02874,2026-02-10,CUST0416,Harpreet Gupta,Desk,Furniture,West,7,5126.6,35886.2,8100.99
ORD02875,2025-03-19,CUST0281,Navjot Verma,Chair,Furniture,East,6,3960.61,23763.66,4945.84
ORD02876,2024-01-18,CUST0310,Anjali Mehta,Refrigerator,Home Appliances,West,10,44984.2,449842.0,93176.2
ORD02877,2024-04-13,CUST0338,Anjali Kumar,Washing Machine,Home Appliances,Central,2,51426.54,102853.08,20908.28
ORD02878,2026-05-27,CUST0253,Neha Verma,Chair,Furniture,West,8,8905.55,71244.4,7111.3
ORD02879,2025-05-27,CUST0120,Mehak Kumar,Refrigerator,Home Appliances,Central,10,43615.42,436154.2,90628.92
ORD02880,2025-03-05,CUST0413,Neha Patel,Chair,Furniture,Central,5,8867.06,44335.3,7418.95
ORD02881,2024-04-10,CUST0012,Priya Patel,Power Bank,Accessories,North,1,1890.62,1890.62,225.86
ORD02882,2025-11-03,CUST0023,Neha Gupta,Chair,Furniture,East,6,4092.97,24557.82,2755.4
ORD02883,2024-02-22,CUST0043,Navjot Kaur,Table,Furniture,East,2,26579.75,53159.5,10187.84
ORD02884,2024-04-12,CUST0313,Isha Mehta,Headphones,Accessories,Central,4,10061.75,40247.0,6010.26
ORD02885,2024-07-25,CUST0198,Isha Kumar,Laptop,Technology,North,1,52158.15,52158.15,13034.35
ORD02886,2024-01-14,CUST0305,Sahil Kumar,Headphones,Accessories,South,5,1882.0,9410.0,531.54
ORD02887,2025-08-26,CUST0153,Simran Kumar,Headphones,Accessories,West,8,3647.72,29181.76,5821.99
ORD02888,2026-02-14,CUST0391,Sahil Sharma,Headphones,Accessories,West,2,9587.42,19174.84,4351.25
ORD02889,2024-02-22,CUST0453,Simran Verma,Desk,Furniture,Central,10,18358.6,183586.0,45080.25
ORD02890,2024-12-02,CUST0133,Manpreet Malhotra,Mouse,Technology,East,8,2120.04,16960.32,3634.51
ORD02891,2024-12-11,CUST0472,Manpreet Patel,Laptop,Technology,Central,8,44622.48,356979.84,42175.46
ORD02892,2025-11-23,CUST0085,Rohit Singh,Laptop,Technology,West,3,68352.89,205058.67,33142.06
ORD02893,2024-02-27,CUST0268,Navjot Gupta,Keyboard,Technology,South,8,1377.93,11023.44,1871.22
ORD02894,2025-06-08,CUST0240,Sahil Singh,Keyboard,Technology,North,1,1244.29,1244.29,199.71
ORD02895,2026-06-19,CUST0399,Mehak Kaur,Speaker,Accessories,Central,4,3252.01,13008.04,2411.29
ORD02896,2025-05-11,CUST0325,Anjali Singh,Webcam,Accessories,East,2,5589.54,11179.08,1756.17
ORD02897,2024-04-18,CUST0429,Arjun Gupta,Chair,Furniture,North,7,7816.31,54714.17,8859.96
ORD02898,2024-12-26,CUST0094,Mehak Gupta,Television,Home Appliances,West,9,72267.6,650408.4,80174.07
ORD02899,2024-10-27,CUST0444,Rohit Sharma,Laptop,Technology,South,5,50182.99,250914.95,46124.68
ORD02900,2026-04-24,CUST0409,Sahil Mehta,Table,Furniture,North,3,26908.47,80725.41,6656.12
ORD02901,2026-05-17,CUST0201,Sahil Patel,Keyboard,Technology,West,7,3330.35,23312.45,3736.92
ORD02902,2024-12-31,CUST0133,Manpreet Malhotra,Power Bank,Accessories,North,8,883.68,7069.44,1318.08
ORD02903,2026-08-20,CUST0224,Simran Kaur,Smartphone,Technology,South,6,50464.49,302786.94,57346.72
ORD02904,2026-04-23,CUST0046,Rahul Kapoor,Television,Home Appliances,South,7,77542.99,542800.93,124263.32
ORD02905,2025-01-07,CUST0199,Neha Verma,Laptop,Technology,North,1,68820.56,68820.56,6435.9
ORD02906,2025-12-12,CUST0482,Navjot Singh,Refrigerator,Home Appliances,North,4,39744.85,158979.4,30295.63
ORD02907,2024-08-13,CUST0318,Isha Kaur,Table,Furniture,North,5,12213.96,61069.8,9201.87
ORD02908,2024-03-17,CUST0006,Simran Mehta,Television,Home Appliances,North,10,77780.17,777801.7,164795.79
ORD02909,2025-01-21,CUST0162,Navjot Patel,Chair,Furniture,West,6,3915.68,23494.08,5458.11
ORD02910,2024-09-07,CUST0369,Sahil Kapoor,Microwave,Home Appliances,South,7,19267.43,134872.01,25974.06
ORD02911,2024-11-29,CUST0342,Neha Gupta,Refrigerator,Home Appliances,North,2,41690.07,83380.14,5727.76
ORD02912,2024-06-08,CUST0420,Neha Kapoor,Monitor,Technology,West,7,32626.27,228383.89,23275.82
ORD02913,2024-11-24,CUST0259,Manpreet Verma,Headphones,Accessories,North,4,4520.63,18082.52,2899.75
ORD02914,2024-05-17,CUST0071,Manpreet Malhotra,Keyboard,Technology,South,6,4611.95,27671.7,5850.79
ORD02915,2024-06-07,CUST0304,Neha Kaur,Microwave,Home Appliances,West,6,15627.1,93762.6,11481.8
ORD02916,2024-01-20,CUST0438,Rahul Kapoor,Mouse,Technology,South,4,1654.65,6618.6,1303.01
ORD02917,2025-03-08,CUST0152,Sahil Sharma,Microwave,Home Appliances,West,6,20409.19,122455.14,25022.53
ORD02918,2025-04-16,CUST0240,Sahil Singh,Chair,Furniture,South,8,6655.34,53242.72,3745.58
ORD02919,2025-05-07,CUST0032,Mehak Kumar,Headphones,Accessories,Central,5,4978.19,24890.95,5001.58
ORD02920,2025-05-13,CUST0329,Neha Kapoor,Sofa,Furniture,East,1,44906.08,44906.08,4189.85
ORD02921,2024-03-15,CUST0158,Rahul Malhotra,Chair,Furniture,East,8,12092.12,96736.96,10573.48
ORD02922,2025-07-30,CUST0258,Arjun Kaur,Microwave,Home Appliances,South,7,18762.66,131338.62,7875.34
ORD02923,2026-07-03,CUST0171,Rohit Patel,Microwave,Home Appliances,West,7,19019.77,133138.39,32785.73
ORD02924,2024-01-11,CUST0096,Simran Gupta,Television,Home Appliances,West,7,53139.06,371973.42,37247.31
ORD02925,2025-12-24,CUST0335,Manpreet Kumar,Speaker,Accessories,South,2,3441.53,6883.06,1527.58
ORD02926,2025-12-09,CUST0483,Harpreet Kapoor,Refrigerator,Home Appliances,South,7,70864.04,496048.28,72015.1
ORD02927,2026-05-05,CUST0184,Neha Verma,Table,Furniture,West,7,27327.91,191295.37,37189.18
ORD02928,2025-06-13,CUST0311,Sahil Kaur,Keyboard,Technology,Central,1,4562.87,4562.87,955.77
ORD02929,2026-03-07,CUST0202,Navjot Verma,Table,Furniture,South,6,6438.36,38630.16,7959.14
ORD02930,2025-09-10,CUST0133,Manpreet Malhotra,Monitor,Technology,South,9,29281.58,263534.22,62910.37
ORD02931,2025-04-05,CUST0243,Aman Singh,Sofa,Furniture,West,6,48399.17,290395.02,49145.36
ORD02932,2024-02-29,CUST0488,Rahul Sharma,Television,Home Appliances,West,6,41713.0,250278.0,33111.47
ORD02933,2025-03-22,CUST0257,Karan Gupta,Power Bank,Accessories,North,6,3784.86,22709.16,2292.22
ORD02934,2026-05-15,CUST0301,Harpreet Kaur,Smartphone,Technology,South,9,68182.15,613639.35,62550.96
ORD02935,2024-07-30,CUST0245,Manpreet Malhotra,Sofa,Furniture,South,3,48731.06,146193.18,20626.15
ORD02936,2024-04-18,CUST0031,Isha Gupta,Table,Furniture,North,3,28592.32,85776.96,12560.24
ORD02937,2024-05-03,CUST0428,Sahil Mehta,Webcam,Accessories,West,8,7035.62,56284.96,7608.9
ORD02938,2026-06-23,CUST0055,Isha Mehta,Speaker,Accessories,Central,5,2272.28,11361.4,926.21
ORD02939,2025-07-20,CUST0191,Aman Kapoor,Monitor,Technology,South,9,15241.53,137173.77,17946.4
ORD02940,2024-01-09,CUST0017,Navjot Malhotra,Refrigerator,Home Appliances,South,7,85799.79,600598.53,144786.76
ORD02941,2025-08-05,CUST0300,Manpreet Singh,Table,Furniture,Central,3,5739.7,17219.1,3433.07
ORD02942,2026-04-28,CUST0008,Aman Kaur,Monitor,Technology,North,7,12978.39,90848.73,9423.51
ORD02943,2026-06-27,CUST0032,Mehak Kumar,Headphones,Accessories,North,8,10551.87,84414.96,12063.79
ORD02944,2026-03-08,CUST0472,Manpreet Patel,Chair,Furniture,North,4,7200.81,28803.24,4007.38
ORD02945,2024-08-01,CUST0455,Navjot Kumar,Television,Home Appliances,South,5,95015.8,475079.0,79176.91
ORD02946,2024-08-17,CUST0212,Priya Gupta,Speaker,Accessories,North,5,4926.37,24631.85,3087.53
ORD02947,2024-09-04,CUST0442,Isha Mehta,Speaker,Accessories,Central,8,9103.22,72825.76,9951.37
ORD02948,2024-06-09,CUST0003,Priya Kumar,Chair,Furniture,East,6,11638.63,69831.78,7124.37
ORD02949,2024-08-18,CUST0316,Priya Singh,Television,Home Appliances,South,4,74404.87,297619.48,58819.14
ORD02950,2025-08-09,CUST0237,Isha Malhotra,Sofa,Furniture,North,2,23108.21,46216.42,3790.35
ORD02951,2026-03-01,CUST0421,Navjot Singh,Speaker,Accessories,Central,1,6198.83,6198.83,679.97
ORD02952,2025-04-08,CUST0419,Simran Malhotra,Headphones,Accessories,West,7,2379.83,16658.81,3226.9
ORD02953,2024-11-07,CUST0331,Karan Patel,Refrigerator,Home Appliances,East,3,51753.21,155259.63,24933.6
ORD02954,2025-04-08,CUST0106,Rohit Singh,Webcam,Accessories,North,10,6799.14,67991.4,8480.36
ORD02955,2025-01-07,CUST0259,Manpreet Verma,Webcam,Accessories,West,7,8436.55,59055.85,11789.72
ORD02956,2026-08-02,CUST0434,Mehak Mehta,Smartphone,Technology,North,1,13121.64,13121.64,2401.54
ORD02957,2026-03-06,CUST0290,Mehak Mehta,Chair,Furniture,East,2,4156.75,8313.5,1918.95
ORD02958,2024-02-05,CUST0452,Anjali Sharma,Chair,Furniture,Central,9,5633.41,50700.69,8339.48
ORD02959,2024-06-26,CUST0116,Priya Kumar,Table,Furniture,North,4,13712.4,54849.6,5454.97
ORD02960,2025-01-18,CUST0491,Karan Kapoor,Table,Furniture,East,1,13938.02,13938.02,1126.09
ORD02961,2024-10-17,CUST0177,Karan Kaur,Laptop,Technology,East,4,77091.51,308366.04,76432.26
ORD02962,2025-07-21,CUST0408,Simran Verma,Smartphone,Technology,Central,10,69872.13,698721.3,105408.21
ORD02963,2024-06-15,CUST0146,Karan Singh,Table,Furniture,East,4,23876.33,95505.32,8456.96
ORD02964,2024-01-08,CUST0436,Neha Sharma,Sofa,Furniture,Central,10,56361.14,563611.4,76285.34
ORD02965,2024-04-02,CUST0014,Anjali Mehta,Refrigerator,Home Appliances,South,5,28571.42,142857.1,28647.38
ORD02966,2026-07-18,CUST0451,Harpreet Kapoor,Keyboard,Technology,Central,10,4076.32,40763.2,5240.69
ORD02967,2025-02-15,CUST0308,Rahul Sharma,Chair,Furniture,South,4,3532.76,14131.04,3439.44
ORD02968,2024-03-08,CUST0039,Anjali Gupta,Power Bank,Accessories,North,6,2097.76,12586.56,1328.78
ORD02969,2025-04-03,CUST0197,Isha Kaur,Desk,Furniture,East,10,17459.26,174592.6,15823.31
ORD02970,2025-12-20,CUST0319,Manpreet Malhotra,Mouse,Technology,South,7,831.1,5817.7,810.22
ORD02971,2025-03-09,CUST0052,Manpreet Gupta,Webcam,Accessories,East,7,3473.01,24311.07,1838.45
ORD02972,2025-02-12,CUST0243,Aman Singh,Refrigerator,Home Appliances,East,9,66744.59,600701.31,105670.01
ORD02973,2025-04-04,CUST0197,Isha Kaur,Smartphone,Technology,South,10,59085.37,590853.7,79850.74
ORD02974,2024-11-18,CUST0014,Anjali Mehta,Mouse,Technology,South,9,1982.73,17844.57,4112.77
ORD02975,2025-12-08,CUST0139,Harpreet Kaur,Smartphone,Technology,South,2,21635.07,43270.14,2706.93
ORD02976,2026-01-07,CUST0441,Neha Verma,Washing Machine,Home Appliances,South,2,18516.52,37033.04,3858.14
ORD02977,2025-03-28,CUST0052,Manpreet Gupta,Monitor,Technology,West,1,14419.6,14419.6,2213.19
ORD02978,2025-01-18,CUST0470,Navjot Kapoor,Speaker,Accessories,East,10,5022.53,50225.3,12293.39
ORD02979,2025-12-26,CUST0441,Neha Verma,Table,Furniture,East,9,29268.7,263418.3,41897.01
ORD02980,2025-07-09,CUST0322,Anjali Sharma,Television,Home Appliances,West,1,65209.56,65209.56,7205.8
ORD02981,2024-07-22,CUST0253,Neha Verma,Keyboard,Technology,South,7,2869.38,20085.66,4336.55
ORD02982,2024-04-07,CUST0451,Harpreet Kapoor,Table,Furniture,East,9,19722.79,177505.11,24140.64
ORD02983,2025-03-19,CUST0447,Navjot Malhotra,Smartphone,Technology,East,9,33820.53,304384.77,55733.59
ORD02984,2026-01-26,CUST0030,Arjun Mehta,Washing Machine,Home Appliances,Central,9,56232.53,506092.77,44749.27
ORD02985,2026-03-18,CUST0088,Sahil Patel,Microwave,Home Appliances,South,8,19501.43,156011.44,12012.12
ORD02986,2025-01-06,CUST0010,Rohit Mehta,Microwave,Home Appliances,East,10,15162.85,151628.5,31202.68
ORD02987,2025-02-05,CUST0474,Simran Kumar,Desk,Furniture,South,2,19479.39,38958.78,8070.2
ORD02988,2024-04-18,CUST0285,Navjot Verma,Table,Furniture,Central,6,9589.17,57535.02,2975.97
ORD02989,2025-07-19,CUST0094,Mehak Gupta,Microwave,Home Appliances,West,5,9192.05,45960.25,6408.9
ORD02990,2024-06-22,CUST0097,Isha Verma,Refrigerator,Home Appliances,South,2,65228.34,130456.68,28728.69
ORD02991,2024-01-12,CUST0126,Simran Patel,Television,Home Appliances,North,10,39435.25,394352.5,33520.21
ORD02992,2025-02-23,CUST0311,Sahil Kaur,Power Bank,Accessories,West,8,1515.01,12120.08,702.38
ORD02993,2025-01-04,CUST0001,Harpreet Kaur,Washing Machine,Home Appliances,West,1,61057.62,61057.62,14811.03
ORD02994,2024-01-20,CUST0100,Simran Kaur,Chair,Furniture,South,5,8203.78,41018.9,7358.92
ORD02995,2024-09-08,CUST0315,Anjali Malhotra,Laptop,Technology,East,2,84239.43,168478.86,27796.34
ORD02996,2024-04-05,CUST0391,Sahil Sharma,Table,Furniture,North,5,8361.72,41808.6,9083.79
ORD02997,2024-01-22,CUST0487,Anjali Gupta,Sofa,Furniture,Central,1,53348.01,53348.01,7147.27
ORD02998,2025-02-13,CUST0074,Mehak Kapoor,Power Bank,Accessories,North,6,3568.12,21408.72,2783.02
ORD02999,2025-02-04,CUST0473,Mehak Verma,Headphones,Accessories,East,7,6214.02,43498.14,9746.27
ORD03000,2024-06-26,CUST0112,Navjot Verma,Television,Home Appliances,South,6,16251.66,97509.96,9327.2
ORD03001,2026-05-27,CUST0139,Harpreet Kaur,Headphones,Accessories,South,7,5891.62,41241.34,7497.96
ORD03002,2024-04-27,CUST0345,Rahul Kumar,Smartphone,Technology,North,4,78812.72,315250.88,65351.55
ORD03003,2026-08-19,CUST0330,Mehak Patel,Washing Machine,Home Appliances,South,7,55052.67,385368.69,42365.14
ORD03004,2026-02-05,CUST0367,Harpreet Malhotra,Keyboard,Technology,South,5,2265.66,11328.3,829.92
ORD03005,2025-05-03,CUST0236,Neha Patel,Sofa,Furniture,West,7,36144.08,253008.56,39133.28
ORD03006,2025-09-10,CUST0458,Rohit Patel,Keyboard,Technology,East,4,4406.34,17625.36,3666.21
ORD03007,2026-05-28,CUST0093,Isha Sharma,Monitor,Technology,East,2,31759.99,63519.98,9189.84
ORD03008,2025-08-01,CUST0052,Manpreet Gupta,Headphones,Accessories,South,8,11978.06,95824.48,16668.14
ORD03009,2024-08-12,CUST0089,Mehak Kumar,Refrigerator,Home Appliances,West,3,22882.35,68647.05,7373.12
ORD03010,2024-10-02,CUST0158,Rahul Malhotra,Washing Machine,Home Appliances,East,8,22044.01,176352.08,14750.73
ORD03011,2025-04-04,CUST0220,Harpreet Verma,Refrigerator,Home Appliances,Central,7,55068.82,385481.74,63419.42
ORD03012,2025-01-13,CUST0390,Priya Kumar,Smartphone,Technology,South,5,35125.48,175627.4,35923.21
ORD03013,2025-04-23,CUST0194,Rohit Kumar,Sofa,Furniture,South,1,40173.54,40173.54,4265.42
